DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,124,22,-1,-33,1581945843,17,753765838,AQI
2025-03-18 11:52:19-07:00,1.06,489.90700000000004,26.919,17.703,-0.036,461.77,3.2,73.7,1.22,2.79,3.06,,,,STAT,,-1.0,,2.2248
2025-03-18 11:53:20-07:00,1.04,508.607,27.315,18.931500000000003,-1.068,462.97,3.2,73.8,0.95,2.94,3.33,,,,STAT,,0.0,,2.1384
2025-03-18 11:54:20-07:00,1.04,520.509,30.465000000000003,21.840000000000003,-3.0359999999999996,464.14,3.2,74.0,0.98,2.4,3.14,,,,STAT,,0.0,,1.3128
2025-03-18 11:55:20-07:00,1.03,511.434,33.003,19.614,0.9959999999999999,465.55,3.2,74.1,0.96,2.05,2.28,,,,STAT,,-1.0,,1.8392
2025-03-18 11:56:21-07:00,1.03,513.59,35.676,20.433000000000003,-1.932,468.37,3.2,74.2,1.05,2.18,2.25,,,,STAT,,0.0,,1.3576000000000001
2025-03-18 11:57:21-07:00,1.04,490.40200000000004,37.359,20.601000000000003,-4.02,470.57,3.2,74.3,1.02,2.5,2.79,,,,STAT,,0.0,,1.1960000000000002
2025-03-18 11:58:21-07:00,1.04,478.77500000000003,34.443000000000005,18.942,-2.424,471.5,3.2,74.3,0.82,2.67,2.77,,,,STAT,,-1.0,,1.6512000000000002
2025-03-18 11:59:21-07:00,1.04,484.17600000000004,31.905000000000005,18.144000000000002,-2.148,471.42,3.2,74.2,1.16,2.79,2.82,,,,STAT,,-1.0,,1.8024000000000002
2025-03-18 12:00:21-07:00,1.03,470.44800000000004,30.789,18.354000000000003,-1.392,470.21,3.2,74.2,1.02,2.08,2.09,,,,STAT,,-1.0,,1.3856000000000002
2025-03-18 12:01:22-07:00,1.03,456.75300000000004,28.278000000000002,18.522000000000002,-2.928,468.72,3.2,74.2,1.01,1.94,2.02,,,,STAT,,-1.0,,0.9664
2025-03-18 12:02:22-07:00,1.03,446.765,28.980000000000004,17.6505,-3.1079999999999997,467.08,3.2,74.1,1.11,2.19,3.06,,,,STAT,,-1.0,,1.1304
2025-03-18 12:03:22-07:00,1.03,446.85300000000007,26.874,17.3565,-2.496,465.76,3.3,74.1,1.01,1.89,2.39,,,,STAT,,-1.0,,1.0128
2025-03-18 12:04:22-07:00,1.04,450.08700000000005,28.287,16.978500000000004,-1.728,465.27,3.3,74.1,1.0,1.81,1.98,,,,STAT,,-1.0,,1.1024000000000003
2025-03-18 12:05:22-07:00,1.03,454.44300000000004,29.061,17.503500000000003,-1.152,465.55,3.3,74.0,0.96,2.49,2.54,,,,STAT,,-2.0,,1.7616000000000003
2025-03-18 12:06:22-07:00,1.03,455.004,28.359,17.503500000000003,-1.56,465.49,3.3,73.9,0.89,2.43,2.93,,,,STAT,,-2.0,,1.6320000000000001
2025-03-18 12:07:23-07:00,1.03,456.016,30.519,18.039,-2.148,465.17,3.3,73.9,0.97,2.4,2.92,,,,STAT,,-2.0,,1.4904
2025-03-18 12:08:24-07:00,1.04,454.44300000000004,32.481,18.070500000000003,-1.896,465.06,3.3,73.8,1.07,1.84,2.17,,,,STAT,,-1.0,,1.0928000000000002
2025-03-18 12:09:24-07:00,1.03,449.26200000000006,31.383,16.863,-0.8160000000000001,465.64,3.3,73.7,1.34,2.05,2.17,,,,STAT,,-1.0,,1.4768
2025-03-18 12:10:24-07:00,1.03,444.84000000000003,33.597,17.587500000000002,-0.6839999999999999,466.42,3.3,73.6,0.99,1.81,1.85,,,,STAT,,-2.0,,1.3112000000000001
2025-03-18 12:11:24-07:00,1.03,455.04800000000006,35.793000000000006,16.842,-1.512,468.28,3.3,73.5,1.27,2.46,2.48,,,,STAT,,-2.0,,1.6656
2025-03-18 12:12:24-07:00,1.03,461.6260000000001,38.412,17.766000000000002,-2.16,472.69,3.3,73.4,0.96,1.87,2.06,,,,STAT,,-1.0,,1.064
2025-03-18 12:13:24-07:00,1.03,459.129,37.755,18.732,-1.8599999999999999,476.59,3.3,73.5,1.02,1.74,2.4,,,,STAT,,-1.0,,1.02
2025-03-18 12:14:24-07:00,1.03,451.165,36.828,18.837000000000003,-2.82,478.38,3.3,73.4,1.01,1.96,2.16,,,,STAT,,0.0,,1.004
2025-03-18 12:15:24-07:00,1.02,446.22600000000006,36.09,19.194000000000003,-2.6759999999999997,478.78,3.3,73.3,1.07,2.56,2.75,,,,STAT,,-1.0,,1.5128
2025-03-18 12:16:24-07:00,1.02,448.50300000000004,34.542,18.291000000000004,-2.22,478.76,3.3,73.4,1.02,2.3,2.71,,,,STAT,,-1.0,,1.396
2025-03-18 12:17:25-07:00,1.02,476.52000000000004,33.003,18.049500000000002,-0.6,478.27,3.3,73.5,1.1,2.06,2.18,,,,STAT,,-2.0,,1.528
2025-03-18 12:18:25-07:00,1.02,477.07000000000005,30.942000000000004,18.070500000000003,-1.236,478.09,3.2,73.7,1.03,2.04,2.27,,,,STAT,,-2.0,,1.3848
2025-03-18 12:19:25-07:00,1.02,458.08400000000006,27.369,18.4065,-1.212,476.73,3.2,73.9,0.84,3.21,3.45,,,,STAT,,-1.0,,2.3256
2025-03-18 12:20:25-07:00,1.01,441.122,27.117,18.858,-1.704,473.97,3.2,73.9,1.16,3.28,3.36,,,,STAT,,-1.0,,2.2832
2025-03-18 12:21:25-07:00,1.01,432.02500000000003,28.467,18.0915,-0.852,471.92,3.2,73.8,1.13,2.45,2.47,,,,STAT,,-1.0,,1.7896
2025-03-18 12:22:26-07:00,1.01,428.824,30.708,17.094,1.548,471.41,3.2,73.9,1.12,2.97,2.97,,,,STAT,,-2.0,,2.6856000000000004
2025-03-18 12:23:26-07:00,1.01,422.356,29.430000000000003,17.8185,0.12,472.02,3.2,73.8,0.87,2.07,2.07,,,,STAT,,-1.0,,1.68
2025-03-18 12:24:26-07:00,1.01,418.71500000000003,29.547,17.892,-0.396,473.82,3.2,73.7,0.88,2.53,2.53,,,,STAT,,-1.0,,1.9448
2025-03-18 12:25:27-07:00,1.0,417.065,28.62,18.0915,-1.68,476.27,3.2,73.6,0.6,1.94,2.41,,,,STAT,,-1.0,,1.216
2025-03-18 12:26:27-07:00,0.99,408.41900000000004,29.7,17.136000000000003,-1.308,477.39,3.2,73.5,0.87,1.75,1.91,,,,STAT,,-1.0,,1.1384
2025-03-18 12:27:26-07:00,0.97,406.2850000000001,26.595000000000002,16.8,-2.4599999999999995,477.79,3.2,73.4,0.96,2.21,2.49,,,,STAT,,-1.0,,1.276
2025-03-18 12:28:26-07:00,0.94,397.34200000000004,29.511,16.1385,-0.6839999999999999,477.92,3.2,73.3,0.99,2.05,2.25,,,,STAT,,-2.0,,1.5031999999999999
2025-03-18 12:29:26-07:00,0.93,401.973,28.503000000000004,16.0755,-0.9839999999999999,477.97,3.2,73.3,1.0,2.31,2.37,,,,STAT,,-2.0,,1.6512000000000002
2025-03-18 12:30:26-07:00,0.93,410.38800000000003,30.987000000000002,16.8105,-1.752,477.99,3.2,73.3,1.03,2.66,3.19,,,,STAT,,0.0,,1.7776
2025-03-18 12:31:26-07:00,0.93,414.07300000000004,31.680000000000003,18.385500000000004,-3.1319999999999997,478.0,3.2,73.4,1.01,1.81,2.03,,,,STAT,,-1.0,,0.8216000000000002
2025-03-18 12:32:23-07:00,0.92,406.16400000000004,28.863,17.493000000000002,-0.588,478.0,3.2,73.4,1.0,1.93,2.18,,,,STAT,,-1.0,,1.4264000000000001
2025-03-18 12:33:23-07:00,0.91,392.183,29.853,17.587500000000002,-0.20400000000000001,477.5,3.2,73.4,1.0,2.22,2.3,,,,STAT,,-1.0,,1.7352000000000003
2025-03-18 12:34:23-07:00,0.91,387.48600000000005,29.195999999999998,17.524500000000003,-0.804,476.17,3.2,73.6,1.1,2.14,2.17,,,,STAT,,-2.0,,1.5512000000000001
2025-03-18 12:35:23-07:00,0.91,384.0760000000001,26.955,19.823999999999998,-4.14,474.87,3.2,73.6,1.22,2.4,2.41,,,,STAT,,0.0,,1.092
2025-03-18 12:36:24-07:00,0.9,385.38500000000005,27.594,18.102,-3.0119999999999996,474.31,3.2,73.5,0.88,2.36,2.36,,,,STAT,,-1.0,,1.2856
2025-03-18 12:37:24-07:00,0.9,383.66900000000004,29.709,17.2725,-1.62,474.11,3.2,73.5,0.71,1.8,1.8,,,,STAT,,-2.0,,1.116
2025-03-18 12:38:25-07:00,0.9,393.613,31.518000000000004,18.3435,-2.964,474.69,3.2,73.5,0.67,1.68,1.68,,,,STAT,,-1.0,,0.7512000000000001
2025-03-18 12:39:25-07:00,0.9,399.25600000000003,30.789,17.482499999999998,-1.164,474.89,3.2,73.5,1.36,2.73,2.81,,,,STAT,,-2.0,,1.9512
2025-03-18 12:40:25-07:00,0.88,404.75600000000003,30.798,17.503500000000003,-1.9559999999999997,474.96,3.1,73.5,0.93,2.12,2.23,,,,STAT,,-1.0,,1.3048000000000002
2025-03-18 12:41:25-07:00,0.86,409.27700000000004,31.887,18.553500000000003,0.132,475.28,3.2,73.6,0.98,2.59,3.01,,,,STAT,,-2.0,,2.0984000000000003
2025-03-18 12:42:25-07:00,0.85,419.7710000000001,29.547,19.068,-1.068,476.1,3.2,73.7,0.81,1.86,3.05,,,,STAT,,-1.0,,1.2744000000000002
2025-03-18 12:43:25-07:00,0.85,425.92,30.042,18.7215,-0.264,476.77,3.2,73.9,0.93,2.84,3.34,,,,STAT,,-1.0,,2.2192
2025-03-18 12:44:25-07:00,0.85,486.761,34.794,19.3935,-0.20400000000000001,477.49,3.2,74.0,1.06,2.46,2.63,,,,STAT,,-2.0,,1.9272
2025-03-18 12:45:25-07:00,0.86,524.8100000000001,35.226,20.6535,-0.528,480.62,3.2,74.2,1.09,2.96,3.32,,,,STAT,,-2.0,,2.2624
2025-03-18 12:46:25-07:00,0.88,510.47700000000003,34.317,20.884500000000003,-0.84,485.13,3.3,74.7,1.44,3.39,3.79,,,,STAT,,-3.0,,2.544
2025-03-18 12:47:25-07:00,0.89,492.261,32.679,19.3305,1.8239999999999998,488.12,3.4,74.9,1.25,2.79,2.92,,,,STAT,,-3.0,,2.5968
2025-03-18 12:48:27-07:00,0.91,475.04600000000005,33.795,17.2725,2.52,488.08,3.4,74.9,1.45,3.04,3.09,,,,STAT,,-4.0,,2.9360000000000004
2025-03-18 12:49:27-07:00,0.92,478.46700000000004,37.377,17.671499999999998,0.96,488.43,3.5,74.6,1.3,3.69,3.86,,,,STAT,,-3.0,,3.144
2025-03-18 12:50:27-07:00,0.94,486.684,35.550000000000004,17.9235,1.14,489.37,3.5,74.3,1.23,2.63,2.68,,,,STAT,,-3.0,,2.332
2025-03-18 12:51:27-07:00,0.98,486.134,36.99,19.383000000000003,0.49199999999999994,489.78,3.5,74.1,1.23,3.34,3.74,,,,STAT,,-2.0,,2.7704
2025-03-18 12:52:27-07:00,1.01,484.77000000000004,37.583999999999996,18.123,0.84,489.39,3.5,73.8,1.66,2.76,3.25,,,,STAT,,-2.0,,2.376
2025-03-18 12:53:28-07:00,1.03,486.69500000000005,36.54,20.790000000000003,-1.764,488.64,3.5,73.6,1.63,3.31,3.74,,,,STAT,,-1.0,,2.2952000000000004
2025-03-18 12:54:28-07:00,1.03,486.64,38.025,17.892,-0.144,487.87,3.6,73.5,1.16,2.42,2.59,,,,STAT,,-2.0,,1.9072
2025-03-18 12:55:28-07:00,1.07,480.15000000000003,36.936,18.0915,-3.096,487.15,3.6,73.3,1.05,1.99,2.41,,,,STAT,,-2.0,,0.9728
2025-03-18 12:56:28-07:00,1.1,481.44800000000004,39.249,17.041500000000003,-2.868,485.9,3.5,73.1,1.02,2.54,3.33,,,,STAT,,-2.0,,1.4584000000000001
2025-03-18 12:57:28-07:00,1.11,489.36800000000005,40.104000000000006,17.4615,-3.324,484.67,3.5,72.9,1.05,3.33,3.58,,,,STAT,,-2.0,,1.9992
2025-03-18 12:58:28-07:00,1.12,515.845,41.886,17.136000000000003,-1.8479999999999999,484.24,3.5,72.7,1.02,3.12,3.2,,,,STAT,,-2.0,,2.1264000000000003
2025-03-18 12:59:28-07:00,1.12,561.0440000000001,45.135,18.238500000000002,-2.352,484.58,3.5,72.9,1.14,3.27,3.31,,,,STAT,,-2.0,,2.1456
2025-03-18 13:00:28-07:00,1.12,768.493,45.45,19.3725,-1.416,485.15,3.4,73.1,1.39,3.42,4.44,,,,STAT,,-1.0,,2.4528000000000003
2025-03-18 13:01:29-07:00,1.12,927.619,45.108,18.102,-1.62,486.11,3.4,73.1,1.29,2.88,3.29,,,,STAT,,-2.0,,1.9799999999999998
2025-03-18 13:02:29-07:00,1.12,837.1110000000001,42.75,17.587500000000002,-0.78,488.39,3.4,72.9,1.09,2.47,3.93,,,,STAT,,-2.0,,1.8200000000000003
2025-03-18 13:03:29-07:00,1.1,730.807,44.847,17.367,-1.38,491.15,3.4,72.9,1.03,2.28,2.94,,,,STAT,,-2.0,,1.5479999999999998
2025-03-18 13:04:30-07:00,1.08,656.48,43.965,17.724,-2.832,492.93,3.4,72.9,1.51,2.3,2.82,,,,STAT,,-2.0,,1.2735999999999998
2025-03-18 13:05:30-07:00,1.06,616.6490000000001,42.975,17.7345,-3.2039999999999997,494.12,3.4,72.8,1.34,2.35,2.52,,,,STAT,,-2.0,,1.2392
2025-03-18 13:06:30-07:00,1.04,582.945,41.679,18.238500000000002,-4.416,494.69,3.4,72.6,1.46,2.88,3.18,,,,STAT,,-2.0,,1.4207999999999998
2025-03-18 13:07:30-07:00,1.04,579.326,41.193000000000005,18.228,-4.572,494.24,3.4,72.5,1.17,2.23,2.74,,,,STAT,,-2.0,,0.8695999999999999
2025-03-18 13:08:30-07:00,1.03,574.8820000000001,41.058,17.682000000000002,-2.7119999999999997,493.15,3.4,72.3,1.05,2.15,3.52,,,,STAT,,-2.0,,1.1776
2025-03-18 13:09:30-07:00,1.03,580.866,40.005,17.2305,-1.14,492.05,3.3,72.6,1.31,3.32,4.03,,,,STAT,,-3.0,,2.428
2025-03-18 13:10:31-07:00,1.02,586.5640000000001,40.788000000000004,19.047,-2.088,491.52,3.2,72.9,1.23,3.05,3.61,,,,STAT,,-2.0,,2.0223999999999998
2025-03-18 13:11:31-07:00,1.01,583.7040000000001,40.545,19.068,-1.5,492.06,3.2,73.1,1.12,2.62,2.81,,,,STAT,,-2.0,,1.796
2025-03-18 13:12:32-07:00,1.01,551.0670000000001,38.097,17.6505,-0.24,492.51,3.2,73.1,0.97,2.29,2.35,,,,STAT,,-2.0,,1.784
2025-03-18 13:13:27-07:00,0.98,525.5690000000001,37.314,17.031,-1.392,491.58,3.2,73.1,1.34,3.65,3.9,,,,STAT,,-1.0,,2.6416
2025-03-18 13:14:28-07:00,0.95,519.0350000000001,38.934,17.241000000000003,-2.328,490.15,3.1,72.9,1.23,3.25,3.34,,,,STAT,,-1.0,,2.1344000000000003
2025-03-18 13:15:28-07:00,0.93,528.572,40.13100000000001,17.514,-2.616,489.05,3.1,72.7,0.92,2.42,2.45,,,,STAT,,-1.0,,1.4127999999999998
2025-03-18 13:16:28-07:00,0.92,553.74,40.185,17.7345,0.312,489.5,3.1,72.7,1.11,2.92,2.93,,,,STAT,,-1.0,,2.3983999999999996
2025-03-18 13:17:28-07:00,0.91,570.801,40.572,18.165000000000003,-2.244,492.08,3.1,72.7,1.18,2.14,2.51,,,,STAT,,-1.0,,1.2632
2025-03-18 13:18:28-07:00,0.89,572.9020000000002,41.193000000000005,18.249,-2.916,494.2,3.1,72.5,1.06,2.68,2.91,,,,STAT,,-1.0,,1.5608
2025-03-18 13:19:29-07:00,0.85,575.476,40.275,17.871,-2.856,495.37,3.1,72.4,1.05,2.26,2.34,,,,STAT,,-1.0,,1.2367999999999997
2025-03-18 13:20:29-07:00,0.83,567.0500000000001,39.474000000000004,18.1125,-3.192,495.78,3.0,72.3,1.1,2.48,2.75,,,,STAT,,-1.0,,1.3456
2025-03-18 13:21:30-07:00,0.82,564.3000000000001,38.106,18.6585,-4.9079999999999995,495.92,3.0,72.3,1.52,3.23,3.52,,,,STAT,,0.0,,1.6024000000000003
2025-03-18 13:22:30-07:00,0.81,557.8430000000001,39.806999999999995,18.585,-4.62,495.97,3.0,72.3,1.27,3.32,3.42,,,,STAT,,0.0,,1.7320000000000002
2025-03-18 13:23:30-07:00,0.8,564.3000000000001,38.484,17.829,-1.932,496.07,3.0,72.4,1.09,2.89,2.92,,,,STAT,,-1.0,,1.9256000000000002
2025-03-18 13:24:31-07:00,0.78,576.147,39.96,16.989,-2.256,497.3,2.9,72.4,1.17,3.27,3.34,,,,STAT,,-1.0,,2.1648
2025-03-18 13:25:31-07:00,0.73,576.191,40.284,17.335500000000003,-3.42,498.4,2.9,72.4,1.32,3.18,3.24,,,,STAT,,-1.0,,1.8600000000000003
2025-03-18 13:26:31-07:00,0.72,621.907,42.786,17.860500000000002,-4.524,498.21,2.9,72.2,0.99,3.04,3.35,,,,STAT,,0.0,,1.5272000000000003
2025-03-18 13:27:31-07:00,0.71,671.8580000000001,41.769,18.837000000000003,-5.856,497.3,2.9,72.2,1.0,2.46,3.07,,,,STAT,,0.0,,0.7968
2025-03-18 13:28:31-07:00,0.69,679.2610000000001,45.639,18.742500000000003,-4.871999999999999,496.16,2.9,72.2,1.09,2.58,2.97,,,,STAT,,-1.0,,1.0896000000000003
2025-03-18 13:29:33-07:00,0.67,695.4200000000001,47.943000000000005,17.6295,-3.768,496.32,2.8,72.2,1.13,3.37,3.6,,,,STAT,,-2.0,,1.9424000000000001
2025-03-18 13:30:33-07:00,0.63,720.214,46.494,17.839499999999997,-2.6279999999999997,497.17,2.8,72.3,1.14,3.59,4.34,,,,STAT,,-1.0,,2.3464
2025-03-18 13:31:33-07:00,0.61,837.705,45.774,19.257,-2.7239999999999998,498.25,2.8,72.6,1.27,3.67,4.0,,,,STAT,,0.0,,2.3912
2025-03-18 13:32:33-07:00,0.59,815.0560000000002,52.002,19.698000000000004,-2.448,498.9,2.7,73.1,1.5,4.2,4.31,,,,STAT,,-1.0,,2.8704
2025-03-18 13:33:33-07:00,0.58,727.3310000000001,47.232,19.614,-3.444,500.67,2.7,73.3,1.64,3.77,3.91,,,,STAT,,0.0,,2.3272
2025-03-18 13:34:33-07:00,0.57,672.991,45.693000000000005,19.288500000000003,-4.56,502.59,2.7,73.2,1.43,3.14,3.36,,,,STAT,,0.0,,1.6000000000000005
2025-03-18 13:35:33-07:00,0.53,643.7420000000001,45.818999999999996,17.692500000000003,-3.144,503.5,2.7,73.0,1.38,3.3,3.85,,,,STAT,,-1.0,,2.0112
2025-03-18 13:36:33-07:00,0.5,631.455,44.415,17.178,-3.36,504.28,2.6,73.0,1.25,3.1,3.56,,,,STAT,,-1.0,,1.8080000000000003
2025-03-18 13:37:34-07:00,0.49,620.268,44.190000000000005,17.1045,-2.5799999999999996,504.75,2.6,72.9,1.29,3.93,5.07,,,,STAT,,-1.0,,2.628
2025-03-18 13:38:34-07:00,0.48,601.436,44.388,17.598000000000003,-3.6839999999999997,504.91,2.6,72.9,1.4,3.43,4.07,,,,STAT,,-1.0,,2.0072
2025-03-18 13:39:34-07:00,0.47,588.8850000000001,45.279,17.933999999999997,-4.032,504.97,2.6,72.8,1.65,3.31,3.96,,,,STAT,,0.0,,1.8416000000000001
2025-03-18 13:40:34-07:00,0.43,593.8130000000001,45.711,18.102,-1.008,505.07,2.6,73.4,1.45,2.38,2.76,,,,STAT,,-1.0,,1.7024
2025-03-18 13:41:34-07:00,0.4,580.9100000000001,45.297,19.4355,-1.8719999999999999,505.44,2.7,73.8,1.41,2.69,2.97,,,,STAT,,-1.0,,1.7776
2025-03-18 13:42:34-07:00,0.38,573.408,43.731,18.070500000000003,-2.04,505.77,2.6,73.9,1.34,3.21,3.38,,,,STAT,,-2.0,,2.16
2025-03-18 13:43:34-07:00,0.38,559.933,44.388,17.325,-1.524,505.71,2.7,73.8,1.37,2.91,3.19,,,,STAT,,-2.0,,2.0232
2025-03-18 13:44:34-07:00,0.37,560.2850000000001,44.424,18.018,-2.856,505.54,2.6,73.7,1.56,2.78,2.88,,,,STAT,,-1.0,,1.6527999999999996
2025-03-18 13:45:35-07:00,0.36,560.318,43.146,18.7215,-3.888,505.84,2.6,73.8,1.77,3.72,3.76,,,,STAT,,-1.0,,2.1984000000000004
2025-03-18 13:46:35-07:00,0.35,570.5920000000001,43.434,18.259500000000003,-3.24,505.78,2.6,73.9,1.61,4.06,4.1,,,,STAT,,-1.0,,2.5999999999999996
2025-03-18 13:47:35-07:00,0.35,580.085,45.495,16.8735,-2.124,504.73,2.6,73.8,1.6,3.3,3.86,,,,STAT,,-2.0,,2.2152000000000003
2025-03-18 13:48:35-07:00,0.32,612.612,45.297,17.8185,-3.192,504.26,2.6,73.6,1.54,3.09,3.38,,,,STAT,,-1.0,,1.8336
2025-03-18 13:49:35-07:00,0.29,632.39,46.917,18.018,-4.476,503.6,2.6,73.5,1.55,2.95,3.04,,,,STAT,,-2.0,,1.4648000000000003
2025-03-18 13:50:30-07:00,0.27,649.9570000000001,48.636,17.346,-2.6279999999999997,503.17,2.5,73.4,1.66,2.76,3.41,,,,STAT,,-1.0,,1.6824
2025-03-18 13:51:30-07:00,0.26,655.5780000000001,48.105000000000004,18.480000000000004,-4.332,502.9,2.5,73.4,1.64,2.65,2.89,,,,STAT,,-1.0,,1.2536
2025-03-18 13:52:31-07:00,0.25,635.085,46.692,16.9575,-2.388,503.42,2.5,73.2,1.21,3.38,3.62,,,,STAT,,-1.0,,2.2264
2025-03-18 13:53:31-07:00,0.24,633.6880000000001,49.193999999999996,16.7475,-3.852,504.6,2.5,73.0,1.3,3.8,4.3,,,,STAT,,-1.0,,2.2696
2025-03-18 13:54:31-07:00,0.22,665.764,51.579,17.871,-5.771999999999999,506.35,2.5,73.0,1.43,3.11,3.89,,,,STAT,,-1.0,,1.3336000000000001
2025-03-18 13:55:31-07:00,0.18,663.8720000000001,50.742000000000004,18.049500000000002,-4.368,507.17,2.5,72.9,1.73,3.8,4.09,,,,STAT,,-1.0,,2.1664
2025-03-18 13:56:31-07:00,0.17,643.7310000000001,48.644999999999996,17.3775,-3.408,507.44,2.5,73.0,1.69,3.64,3.74,,,,STAT,,-2.0,,2.2304000000000004
2025-03-18 13:57:31-07:00,0.15,639.672,47.763,17.692500000000003,-3.876,507.15,2.5,73.0,1.8,3.66,4.0,,,,STAT,,-1.0,,2.1528000000000005
2025-03-18 13:58:32-07:00,0.14,702.339,52.614000000000004,16.632,-2.016,507.05,2.4,73.0,1.93,5.0,5.49,,,,STAT,,-1.0,,3.5968
2025-03-18 13:59:32-07:00,0.13,737.0110000000001,53.487,17.482499999999998,-3.324,507.68,2.4,73.0,1.8,4.47,4.96,,,,STAT,,-1.0,,2.9112
2025-03-18 14:00:33-07:00,0.09,749.6390000000001,54.036,18.27,-4.74,509.83,2.4,72.9,1.36,3.16,3.7,,,,STAT,,-1.0,,1.5800000000000005
2025-03-18 14:01:33-07:00,0.06,746.548,52.704,17.85,-4.62,511.4,2.4,72.9,1.73,3.03,3.21,,,,STAT,,-1.0,,1.5
2025-03-18 14:02:33-07:00,0.05,728.1560000000001,51.489000000000004,15.928500000000001,-1.596,512.52,2.4,72.8,1.28,2.32,2.38,,,,STAT,,-2.0,,1.5368
2025-03-18 14:03:33-07:00,0.04,717.321,53.937,17.346,-3.6479999999999997,514.82,2.4,73.0,1.35,2.91,3.11,,,,STAT,,-1.0,,1.5984000000000003
2025-03-18 14:04:33-07:00,0.03,711.601,54.431999999999995,16.611,-2.868,516.81,2.3,72.9,1.18,3.09,3.29,,,,STAT,,-1.0,,1.8984
2025-03-18 14:05:34-07:00,0.0,705.023,53.505,17.3775,-4.524,518.08,2.2,72.9,1.42,2.66,2.97,,,,STAT,,0.0,,1.2232
2025-03-18 14:06:35-07:00,-0.04,728.739,56.844,17.2725,-1.7999999999999998,519.26,2.3,73.1,1.86,3.12,3.55,,,,STAT,,-2.0,,2.1360000000000006
2025-03-18 14:07:35-07:00,-0.05,747.2850000000001,55.539,16.6845,-3.792,522.18,2.2,73.2,1.86,3.38,3.53,,,,STAT,,0.0,,1.9456000000000002
2025-03-18 14:08:35-07:00,-0.06,744.755,55.647,18.564,-3.7439999999999998,524.85,2.2,73.4,1.86,3.98,4.17,,,,STAT,,0.0,,2.4352
2025-03-18 14:09:35-07:00,-0.07,732.4130000000001,54.693000000000005,17.2515,-1.464,526.83,2.1,73.7,1.91,4.35,4.41,,,,STAT,,-1.0,,3.1872
2025-03-18 14:10:35-07:00,-0.08,724.3060000000002,61.217999999999996,17.241000000000003,-1.452,527.59,2.2,74.0,1.9,4.0,4.02,,,,STAT,,-2.0,,2.9096
2025-03-18 14:11:35-07:00,-0.09,710.4570000000001,59.714999999999996,19.131,-4.08,527.85,2.2,74.2,1.72,3.87,3.88,,,,STAT,,-1.0,,2.2800000000000002
2025-03-18 14:12:35-07:00,-0.12,716.782,56.673,18.585,-3.9599999999999995,528.4,2.2,74.4,2.28,4.8,5.21,,,,STAT,,-1.0,,3.048
2025-03-18 14:13:35-07:00,-0.16,715.5060000000001,55.467000000000006,18.27,-4.884,528.79,2.2,74.5,2.07,5.01,5.19,,,,STAT,,-1.0,,3.0312
2025-03-18 14:14:35-07:00,-0.17,712.0740000000001,51.804,18.354000000000003,-2.772,529.22,2.1,74.6,2.79,4.7,4.97,,,,STAT,,-1.0,,3.2056000000000004
2025-03-18 14:15:36-07:00,-0.17,702.075,51.255,18.5745,-4.308,529.73,2.2,74.7,2.01,4.6,4.81,,,,STAT,,-2.0,,2.8183999999999996
2025-03-18 14:16:36-07:00,-0.18,686.9060000000001,54.414,17.913,-3.024,529.9,2.2,74.7,1.99,4.3,4.85,,,,STAT,,-1.0,,2.8352
2025-03-18 14:17:36-07:00,-0.18,669.2070000000001,51.471,17.1255,-3.048,529.67,2.2,74.7,1.99,4.37,4.65,,,,STAT,,-2.0,,2.8864000000000005
2025-03-18 14:18:36-07:00,-0.19,662.1890000000001,49.599000000000004,17.482499999999998,-3.192,528.02,2.2,74.7,1.92,4.49,4.85,,,,STAT,,-1.0,,2.9536000000000007
2025-03-18 14:19:36-07:00,-0.2,656.9200000000001,47.268,15.970500000000001,-3.024,524.59,2.2,74.7,2.43,4.57,4.85,,,,STAT,,-2.0,,3.0512000000000006
2025-03-18 14:20:36-07:00,-0.2,651.673,46.88100000000001,15.540000000000001,-3.492,521.47,2.2,74.6,1.87,4.49,4.72,,,,STAT,,-2.0,,2.8936000000000006
2025-03-18 14:21:37-07:00,-0.2,650.98,46.980000000000004,16.989,-3.78,519.52,2.2,74.5,1.67,3.82,3.92,,,,STAT,,-1.0,,2.3
2025-03-18 14:22:37-07:00,-0.21,668.855,46.440000000000005,16.359,-3.1079999999999997,517.92,2.2,74.4,1.48,3.57,3.63,,,,STAT,,-2.0,,2.2344
2025-03-18 14:23:37-07:00,-0.24,691.5260000000001,47.043000000000006,16.2435,-3.444,517.48,2.2,74.3,1.7,3.42,3.82,,,,STAT,,-2.0,,2.0472
2025-03-18 14:24:37-07:00,-0.26,699.655,47.268,16.6005,-1.9799999999999998,517.82,2.2,74.3,1.28,2.8,3.11,,,,STAT,,-2.0,,1.8439999999999999
2025-03-18 14:25:37-07:00,-0.28,693.473,48.384,17.409,-3.6239999999999997,517.94,2.2,74.3,1.51,3.6,4.06,,,,STAT,,-1.0,,2.1552000000000002
2025-03-18 14:26:38-07:00,-0.28,687.797,52.29,17.451,-3.504,518.21,2.2,74.3,1.74,4.45,4.94,,,,STAT,,-2.0,,2.8592000000000004
2025-03-18 14:27:38-07:00,-0.29,702.1630000000001,51.552,16.5165,-2.7479999999999998,518.72,2.2,74.4,2.25,5.46,5.94,,,,STAT,,-2.0,,3.8184000000000005
